cos,-20.0,0.9396926208563291
sec,-20.0,1.0641777723961625
cos,-20.0,0.9396926208563291
sin,-20.0,-0.3420201431321895
csc,-20.0,-2.9238044018170704
system,-20.0,12.241438313328905
cos,-10.0,0.9848077531544983
sin,-10.0,-0.1736481768599623
cos,-10.0,0.9848077531544983
sin,-10.0,-0.1736481768599623
cos,-10.0,0.9848077531544983
cot,-10.0,-5.671281846792389
cos,-10.0,0.9848077531544983
sec,-10.0,1.0154266117390307
cos,-10.0,0.9848077531544983
sin,-10.0,-0.1736481768599623
csc,-10.0,-5.758770509905467
system,-10.0,36.32058175136154
cos,0.0,0.9999999998722037
sin,0.0,-1.5987265499432336E-5
cos,0.0,0.9999999998722037
sin,0.0,-1.5987265499432336E-5
cos,0.0,0.9999999998722037
cot,0.0,NaN
cos,0.0,0.9999999998722037
sec,0.0,1.0000000001277964
cos,0.0,0.9999999998722037
sin,0.0,-1.5987265499432336E-5
csc,0.0,NaN
system,0.0,NaN
ln,10.0,2.3025850587467285
ln,3.0,1.0986122855642932
log3.0,10.0,2.0959032490375114
ln,10.0,2.3025850587467285
ln,5.0,1.6094379003676804
log5.0,10.0,1.430676547520533
ln,10.0,2.3025850587467285
ln,10.0,2.3025850587467285
log10.0,10.0,1.0
system,10.0,14.829388696825777
ln,20.0,2.995732205621859
ln,3.0,1.0986122855642932
log3.0,20.0,2.7268329737302412
ln,20.0,2.995732205621859
ln,5.0,1.6094379003676804
log5.0,20.0,1.86135308789328
ln,20.0,2.995732205621859
ln,10.0,2.3025850587467285
log10.0,20.0,1.3010299855121976
system,20.0,34.515156272729385
ln,30.0,3.401197251556264
ln,3.0,1.0986122855642932
log3.0,30.0,3.0959031646084925
ln,30.0,3.401197251556264
ln,5.0,1.6094379003676804
log5.0,30.0,2.1132826875639323
ln,30.0,3.401197251556264
ln,10.0,2.3025850587467285
log10.0,30.0,1.4771212201852373
system,30.0,53.612893454218735
ln,40.0,3.6888792924755034
ln,3.0,1.0986122855642932
log3.0,40.0,3.3577626437890604
ln,40.0,3.6888792924755034
ln,5.0,1.6094379003676804
log5.0,40.0,2.2920295909725805
ln,40.0,3.6888792924755034
ln,10.0,2.3025850587467285
log10.0,40.0,1.6020599449573947
system,40.0,71.67884108979446
ln,50.0,3.9120227868817583
ln,3.0,1.0986122855642932
log3.0,50.0,3.5608766061380606
ln,50.0,3.9120227868817583
ln,5.0,1.6094379003676804
log5.0,50.0,2.4306764405063697
ln,50.0,3.9120227868817583
ln,10.0,2.3025850587467285
log10.0,50.0,1.6989699346920235
system,50.0,88.75216740502223
ln,60.0,4.094344294979683
ln,3.0,1.0986122855642932
log3.0,60.0,3.726832795135416
ln,60.0,4.094344294979683
ln,5.0,1.6094379003676804
log5.0,60.0,2.5439591636585166
ln,60.0,4.094344294979683
ln,10.0,2.3025850587467285
log10.0,60.0,1.7781511607689269
system,60.0,104.94016337337787
ln,70.0,4.248494933500735
ln,3.0,1.0986122855642932
log3.0,70.0,3.867146753523269
ln,70.0,4.248494933500735
ln,5.0,1.6094379003676804
log5.0,70.0,2.639738341274401
ln,70.0,4.248494933500735
ln,10.0,2.3025850587467285
log10.0,70.0,1.8450979334562103
system,70.0,120.34877421405902
ln,80.0,4.382026290999146
ln,3.0,1.0986122855642932
log3.0,80.0,3.9886922334464465
ln,80.0,4.382026290999146
ln,5.0,1.6094379003676804
log5.0,80.0,2.722706039169365
ln,80.0,4.382026290999146
ln,10.0,2.3025850587467285
log10.0,80.0,1.903089866041359
system,80.0,135.06996138732922
ln,90.0,4.499809278270769
ln,3.0,1.0986122855642932
log3.0,90.0,4.095902928993261
ln,90.0,4.499809278270769
ln,5.0,1.6094379003676804
log5.0,90.0,2.795888724406686
ln,90.0,4.499809278270769
ln,10.0,2.3025850587467285
log10.0,90.0,1.9542423682363184
system,90.0,149.181143952796
ln,100.0,4.605169750339702
ln,3.0,1.0986122855642932
log3.0,100.0,4.191806163877272
ln,100.0,4.605169750339702
ln,5.0,1.6094379003676804
log5.0,100.0,2.86135286691561
ln,100.0,4.605169750339702
ln,10.0,2.3025850587467285
log10.0,100.0,1.999999840547148
system,100.0,162.74721413168547
ln,110.0,4.700479871901084
ln,3.0,1.0986122855642932
log3.0,110.0,4.278561175462116
ln,110.0,4.700479871901084
ln,5.0,1.6094379003676804
log5.0,110.0,2.9205723755028057
ln,110.0,4.700479871901084
ln,10.0,2.3025850587467285
log10.0,110.0,2.0413925010264347
system,110.0,175.82278577732254
ln,120.0,4.787491213780888
ln,3.0,1.0986122855642932
log3.0,120.0,4.3577623122263125
ln,120.0,4.787491213780888
ln,5.0,1.6094379003676804
log5.0,120.0,2.974635562320965
ln,120.0,4.787491213780888
ln,10.0,2.3025850587467285
log10.0,120.0,2.0791810472298757
system,120.0,188.45416518895135
ln,130.0,4.8675338708735625
ln,3.0,1.0986122855642932
log3.0,130.0,4.430620278721345
ln,130.0,4.8675338708735625
ln,5.0,1.6094379003676804
log5.0,130.0,3.0243688618004843
ln,130.0,4.8675338708735625
ln,10.0,2.3025850587467285
log10.0,130.0,2.1139431320391298
system,130.0,200.6809147578448
ln,140.0,4.941641795819962
ln,3.0,1.0986122855642932
log3.0,140.0,4.498076219202052
ln,140.0,4.941641795819962
ln,5.0,1.6094379003676804
log5.0,140.0,3.0704147048426225
ln,140.0,4.941641795819962
ln,10.0,2.3025850587467285
log10.0,140.0,2.146127795387347
system,140.0,212.5371226131947
ln,150.0,5.010634623278441
ln,3.0,1.0986122855642932
log3.0,150.0,4.5608761972880805
ln,150.0,5.010634623278441
ln,5.0,1.6094379003676804
log5.0,150.0,3.1132823590980103
ln,150.0,5.010634623278441
ln,10.0,2.3025850587467285
log10.0,150.0,2.1760910000891234
system,150.0,224.05237573194498
